Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,25.980000,25.980000,23.299999,23.760000,9.684099,262757300
2005-02-01,24.000000,24.799999,23.760000,24.059999,9.932485,215743000
2005-03-01,24.209999,24.620001,22.990000,23.690001,9.779741,175532500
2005-04-01,23.780001,24.330000,22.780001,23.799999,9.825148,225416900
2005-05-01,23.950001,24.030001,23.030001,23.379999,9.782333,177612600
2005-06-01,23.240000,24.190001,23.100000,23.750000,9.937143,193232500
2005-07-01,23.879999,24.780001,23.200001,24.450001,10.230028,219659300
2005-08-01,24.590000,24.969999,23.559999,24.080000,10.212083,197751300
2005-09-01,24.030001,24.360001,23.500000,23.969999,10.165436,226207400
2005-10-01,23.920000,24.139999,21.790001,23.850000,10.114540,302855400
2005-11-01,23.860001,25.500000,23.350000,24.910000,10.708433,316870300
2005-12-01,25.150000,25.600000,24.280001,24.490000,10.527883,253849600
2006-01-01,24.490000,26.209999,24.240000,25.950001,11.155515,260139800
2006-02-01,26.000000,28.820000,25.889999,27.590000,12.020970,285579400
2006-03-01,27.600000,28.389999,26.110001,27.040001,11.781336,485230300
2006-04-01,27.230000,27.250000,25.150000,26.209999,11.419702,297722200
2006-05-01,26.389999,26.459999,24.719999,26.059999,11.495656,293944700
2006-06-01,26.350000,28.030001,26.150000,27.889999,12.302911,384925600
2006-07-01,28.100000,30.400000,26.350000,29.990000,13.229267,376891600
2006-08-01,30.200001,31.410000,29.420000,31.129999,13.898026,293753600
2006-09-01,31.330000,33.759998,31.090000,32.560001,14.536455,390514100
2006-10-01,32.560001,35.000000,31.570000,34.250000,15.290952,550229600
2006-11-01,34.490002,34.560001,31.750000,33.910000,15.294822,537504200
2006-12-01,33.950001,36.209999,33.740002,35.750000,16.124741,478148000
2007-01-01,35.669998,37.880001,31.940001,37.630001,16.972696,550602000
2007-02-01,37.700001,38.180000,35.189999,36.799999,16.773672,383506600
2007-03-01,36.169998,39.860001,35.279999,39.430000,17.972443,511488000
2007-04-01,39.720001,40.139999,38.380001,38.720001,17.648817,401818500
2007-05-01,38.930000,41.500000,38.439999,41.340000,19.015106,455428500
2007-06-01,41.400002,41.540001,38.700001,41.500000,19.088709,503835500
2007-07-01,41.439999,41.930000,38.830002,39.160000,18.012375,533659200
2007-08-01,39.139999,40.880001,36.529999,39.869999,18.499275,530098300
2007-09-01,39.910000,42.970001,38.520000,42.310001,19.631422,457954700
2007-10-01,42.419998,42.720001,40.340000,41.790001,19.390144,458626200
2007-11-01,41.650002,41.860001,36.250000,38.209999,17.880226,568935500
2007-12-01,38.490002,42.790001,37.709999,41.560001,19.447849,520263900
2008-01-01,41.509998,41.939999,33.320000,38.490002,18.011250,777731000
2008-02-01,38.580002,38.820000,32.950001,34.830002,16.457462,712167400
2008-03-01,34.750000,38.740002,34.250000,38.299999,18.097063,517361400
2008-04-01,38.700001,39.610001,37.020000,38.709999,18.290794,465053300
2008-05-01,39.290001,40.700001,38.299999,39.900002,19.048399,430305600
2008-06-01,39.669998,39.910000,32.630001,33.689999,16.083721,607146600
2008-07-01,33.410000,33.590000,30.530001,30.809999,14.708798,623483900
2008-08-01,31.010000,32.810001,29.719999,31.990000,15.461377,502823900
2008-09-01,32.529999,33.150002,27.510000,27.920000,13.494273,707934300
2008-10-01,28.150000,29.370001,20.900000,26.770000,12.938453,1082593800
2008-11-01,26.870001,29.910000,23.320000,28.559999,14.021489,709710900
2008-12-01,28.000000,30.650000,26.570000,28.500000,13.992036,733617400
