Date,Open,High,Low,Close,Adj Close,Volume
2005-01-01,11.205253,11.867368,10.593840,11.551223,8.225374,147956078
2005-02-01,11.601925,14.196700,11.598943,14.119155,10.053944,146459681
2005-03-01,14.017750,14.706708,13.182650,13.993890,10.030536,189185582
2005-04-01,14.196700,15.312155,12.970893,13.889503,9.955710,198247108
2005-05-01,13.889503,14.820043,13.066333,14.462143,10.366169,159984576
2005-06-01,14.509863,16.672174,14.509863,15.917603,11.480309,193899751
2005-07-01,16.105499,17.632540,16.042868,17.405870,12.553698,213099414
2005-08-01,17.596750,19.356424,17.209024,19.180458,13.833594,207480973
2005-09-01,19.386250,21.676809,19.180458,20.558372,14.904964,204845599
2005-10-01,20.713463,20.868553,16.526033,17.942720,13.008592,269311651
2005-11-01,17.656401,18.932911,16.731825,17.683243,12.820467,194757419
2005-12-01,17.790613,19.168528,17.760788,18.184303,13.260181,182787596
2006-01-01,18.536238,23.197886,18.494484,22.926477,16.718222,225193964
2006-02-01,22.935425,23.209814,19.356424,21.056450,15.354575,217514837
2006-03-01,21.175751,23.669121,20.152754,22.717703,16.647438,244534449
2006-04-01,22.866829,25.813538,22.726650,23.669121,17.344633,186557922
2006-05-01,23.919649,24.906858,21.065397,22.383663,16.402655,257174856
2006-06-01,22.294188,25.050018,20.692585,24.844225,18.299152,237254318
2006-07-01,25.023174,27.582161,24.489307,27.033381,19.911591,228865046
2006-08-01,27.438999,27.820761,24.799488,24.903875,18.343088,306858004
2006-09-01,25.154406,25.348269,20.528547,22.935425,16.969181,360927410
2006-10-01,22.926477,26.413019,21.071363,25.768801,19.065514,373826991
2006-11-01,25.941786,28.497787,25.211073,28.148834,20.826420,274366805
2006-12-01,28.089186,29.446222,26.931974,27.588125,20.503408,216267226
2007-01-01,27.289875,27.289875,24.754749,26.943905,20.024628,279583905
2007-02-01,26.738113,28.077255,26.448811,27.057240,20.108852,196242412
2007-03-01,26.782850,30.859928,26.111788,29.476048,22.002941,315698576
2007-04-01,29.523767,31.167126,29.228500,30.287289,22.608500,257189270
2007-05-01,30.317114,37.209671,29.968161,36.926334,27.564341,308050966
2007-06-01,36.953175,39.989361,34.620861,35.766140,26.818167,244789942
2007-07-01,36.028599,38.897766,31.960470,32.926800,24.689163,218387257
2007-08-01,32.360126,33.254875,28.017605,32.145386,24.103252,337360605
2007-09-01,32.246792,35.521576,31.018000,34.012428,25.617546,213252809
2007-10-01,34.012428,37.030720,33.028206,35.271046,26.565527,244237552
2007-11-01,34.597000,37.430374,31.012035,33.344349,25.114370,219713998
2007-12-01,33.123646,37.621254,33.123646,36.302990,27.457359,148260353
2008-01-01,36.386501,37.710732,25.792660,28.077255,21.235914,291317018
2008-02-01,28.822880,32.723991,26.967766,31.709940,23.983448,256118859
2008-03-01,31.620464,32.533112,26.275826,27.200399,20.670523,271994299
2008-04-01,27.331631,29.652016,26.597935,27.182505,20.656921,257973343
2008-05-01,27.600056,33.254875,27.134785,30.654135,23.295135,304036714
2008-06-01,30.505011,32.073807,29.538679,30.940454,23.615675,336972338
2008-07-01,30.767469,32.199070,24.528080,29.508856,22.522995,355359095
2008-08-01,28.739370,29.634121,26.144594,26.884254,20.519728,231775187
2008-09-01,26.096874,27.617950,21.814005,23.782455,18.249905,316680804
2008-10-01,22.923494,23.543856,12.824750,17.358150,13.320097,445418439
2008-11-01,18.288691,18.962734,11.536310,15.616370,11.983506,275140820
2008-12-01,14.984080,16.493225,11.959825,16.320240,12.637272,289547694
